t,S,E,I,R,beta(t),R(t),new_infections,new_symptomatic
673.0,7887.434990909841,-1.8307055832967062e-12,-6.607712003997894e-12,92113.56500909006,5e-06,0.22558064074002146,-2.605894943509399e-13,-4.553993988300264e-13
674.0,7887.434990909841,-1.824824001365001e-12,-6.586484196845995e-12,92113.56500909006,5e-06,0.22558064074002146,-2.59752329606389e-13,-4.5393631874751273e-13
675.0,7887.434990909841,-1.8189424194332953e-12,-6.565256389694097e-12,92113.56500909006,5e-06,0.22558064074002146,-2.589151648618382e-13,-4.524732386649989e-13
676.0,7887.434990909841,-1.8130608375015898e-12,-6.544028582542198e-12,92113.56500909006,5e-06,0.22558064074002146,-2.5807800011728734e-13,-4.510101585824851e-13
677.0,7887.434990909841,-1.8071792555698844e-12,-6.5228007753903e-12,92113.56500909006,5e-06,0.22558064074002146,-2.5724083537273653e-13,-4.4954707849997133e-13
678.0,7887.434990909841,-1.8012976736381789e-12,-6.5015729682384005e-12,92113.56500909006,5e-06,0.22558064074002146,-2.564036706281856e-13,-4.480839984174575e-13
679.0,7887.434990909841,-1.7954160917064735e-12,-6.480345161086503e-12,92113.56500909006,5e-06,0.22558064074002146,-2.5556650588363476e-13,-4.4662091833494374e-13
680.0,7887.434990909841,-1.789534509774768e-12,-6.459117353934604e-12,92113.56500909006,5e-06,0.22558064074002146,-2.547293411390839e-13,-4.4515783825242993e-13
681.0,7887.434990909841,-1.7836529278430624e-12,-6.437889546782704e-12,92113.56500909006,5e-06,0.22558064074002146,-2.53892176394533e-13,-4.436947581699161e-13
682.0,7887.434990909841,-1.777771345911357e-12,-6.416661739630806e-12,92113.56500909006,5e-06,0.22558064074002146,-2.5305501164998224e-13,-4.4223167808740234e-13
683.0,7887.434990909841,-1.7718897639796515e-12,-6.395433932478908e-12,92113.56500909006,5e-06,0.22558064074002146,-2.5221784690543133e-13,-4.407685980048885e-13
684.0,7887.434990909841,-1.7660081820479464e-12,-6.374206125327009e-12,92113.56500909006,5e-06,0.22558064074002146,-2.5138068216088047e-13,-4.3930551792237476e-13
685.0,7887.434990909841,-1.7601266001162408e-12,-6.35297831817511e-12,92113.56500909006,5e-06,0.22558064074002146,-2.505435174163296e-13,-4.3784243783986094e-13
686.0,7887.434990909841,-1.7542450181845355e-12,-6.331750511023212e-12,92113.56500909006,5e-06,0.22558064074002146,-2.4970635267177875e-13,-4.3637935775734717e-13
687.0,7887.434990909842,-1.74836343625283e-12,-6.310522703871313e-12,92113.56500909006,5e-06,0.2255806407400215,-2.488691879272279e-13,-4.3491627767483336e-13
688.0,7887.434990909842,-1.7424818543211246e-12,-6.289294896719415e-12,92113.56500909006,5e-06,0.2255806407400215,-2.480320231826771e-13,-4.334531975923196e-13
689.0,7887.434990909842,-1.736600272389419e-12,-6.268067089567516e-12,92113.56500909006,5e-06,0.2255806407400215,-2.4719485843812623e-13,-4.3199011750980577e-13
690.0,7887.434990909842,-1.7307186904577137e-12,-6.246839282415617e-12,92113.56500909006,5e-06,0.2255806407400215,-2.463576936935753e-13,-4.30527037427292e-13
691.0,7887.434990909842,-1.7248371085260082e-12,-6.2256114752637186e-12,92113.56500909006,5e-06,0.2255806407400215,-2.455205289490245e-13,-4.290639573447782e-13
692.0,7887.434990909842,-1.7189555265943026e-12,-6.20438366811182e-12,92113.56500909006,5e-06,0.2255806407400215,-2.4468336420447365e-13,-4.2760087726226437e-13
693.0,7887.434990909842,-1.7130739446625973e-12,-6.183155860959921e-12,92113.56500909006,5e-06,0.2255806407400215,-2.438461994599228e-13,-4.261377971797506e-13
694.0,7887.434990909842,-1.7071923627308917e-12,-6.161928053808022e-12,92113.56500909006,5e-06,0.2255806407400215,-2.4300903471537194e-13,-4.246747170972368e-13
695.0,7887.434990909842,-1.7013107807991864e-12,-6.1407002466561244e-12,92113.56500909006,5e-06,0.2255806407400215,-2.421718699708211e-13,-4.23211637014723e-13
696.0,7887.434990909842,-1.6954291988674808e-12,-6.119472439504225e-12,92113.56500909006,5e-06,0.2255806407400215,-2.413347052262702e-13,-4.217485569322092e-13
697.0,7887.434990909842,-1.6895476169357757e-12,-6.098244632352327e-12,92113.56500909006,5e-06,0.2255806407400215,-2.4049754048171936e-13,-4.202854768496955e-13
698.0,7887.434990909842,-1.6836660350040701e-12,-6.077016825200428e-12,92113.56500909006,5e-06,0.2255806407400215,-2.396603757371685e-13,-4.1882239676718167e-13
699.0,7887.434990909842,-1.6777844530723648e-12,-6.05578901804853e-12,92113.56500909006,5e-06,0.2255806407400215,-2.388232109926177e-13,-4.173593166846679e-13
700.0,7887.434990909842,-1.6719028711406592e-12,-6.034561210896631e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3798604624806674e-13,-4.158962366021541e-13
701.0,7887.434990909842,-1.6660212892089537e-12,-6.013333403744732e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3714888150351593e-13,-4.1443315651964027e-13
702.0,7887.434990909842,-1.6601397072772483e-12,-5.992105596592833e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3631171675896507e-13,-4.129700764371265e-13
703.0,7887.434990909842,-1.6542581253455428e-12,-5.9708777894409345e-12,92113.56500909006,5e-06,0.2255806407400215,-2.354745520144142e-13,-4.115069963546127e-13
704.0,7887.434990909842,-1.6483765434138374e-12,-5.9496499822890366e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3463738726986335e-13,-4.100439162720989e-13
705.0,7887.434990909842,-1.6424949614821319e-12,-5.928422175137137e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3380022252531244e-13,-4.085808361895851e-13
706.0,7887.434990909842,-1.6366133795504265e-12,-5.907194367985239e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3296305778076164e-13,-4.0711775610707133e-13
707.0,7887.434990909842,-1.630731797618721e-12,-5.88596656083334e-12,92113.56500909006,5e-06,0.2255806407400215,-2.321258930362108e-13,-4.056546760245575e-13
708.0,7887.434990909842,-1.6248502156870156e-12,-5.8647387536814424e-12,92113.56500909006,5e-06,0.2255806407400215,-2.312887282916599e-13,-4.0419159594204375e-13
709.0,7887.434990909842,-1.61896863375531e-12,-5.843510946529543e-12,92113.56500909006,5e-06,0.2255806407400215,-2.3045156354710906e-13,-4.0272851585952993e-13
710.0,7887.434990909842,-1.613087051823605e-12,-5.822283139377645e-12,92113.56500909006,5e-06,0.2255806407400215,-2.296143988025582e-13,-4.012654357770162e-13
711.0,7887.434990909842,-1.6072054698918994e-12,-5.8010553322257454e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2877723405800734e-13,-3.998023556945024e-13
712.0,7887.434990909842,-1.6013238879601936e-12,-5.779827525073847e-12,92113.56500909006,5e-06,0.2255806407400215,-2.279400693134565e-13,-3.9833927561198853e-13
713.0,7887.434990909842,-1.5954423060284885e-12,-5.758599717921949e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2710290456890565e-13,-3.968761955294748e-13
714.0,7887.434990909842,-1.589560724096783e-12,-5.737371910770049e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2626573982435477e-13,-3.95413115446961e-13
715.0,7887.434990909842,-1.5836791421650776e-12,-5.716144103618151e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2542857507980394e-13,-3.9395003536444723e-13
716.0,7887.434990909842,-1.577797560233372e-12,-5.6949162964662525e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2459141033525303e-13,-3.924869552819334e-13
717.0,7887.434990909842,-1.5719159783016667e-12,-5.673688489314355e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2375424559070224e-13,-3.9102387519941964e-13
718.0,7887.434990909842,-1.5660343963699612e-12,-5.652460682162455e-12,92113.56500909006,5e-06,0.2255806407400215,-2.229170808461513e-13,-3.8956079511690583e-13
719.0,7887.434990909842,-1.5601528144382558e-12,-5.631232875010557e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2207991610160053e-13,-3.8809771503439206e-13
720.0,7887.434990909842,-1.5542712325065503e-12,-5.610005067858658e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2124275135704964e-13,-3.8663463495187824e-13
721.0,7887.434990909842,-1.548389650574845e-12,-5.58877726070676e-12,92113.56500909006,5e-06,0.2255806407400215,-2.2040558661249879e-13,-3.851715548693645e-13
722.0,7887.434990909842,-1.5425080686431394e-12,-5.567549453554861e-12,92113.56500909006,5e-06,0.2255806407400215,-2.195684218679479e-13,-3.8370847478685066e-13
723.0,7887.434990909842,-1.5366264867114338e-12,-5.546321646402961e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1873125712339702e-13,-3.8224539470433684e-13
724.0,7887.434990909842,-1.5307449047797287e-12,-5.5250938392510634e-12,92113.56500909006,5e-06,0.2255806407400215,-2.178940923788462e-13,-3.807823146218231e-13
725.0,7887.434990909842,-1.524863322848023e-12,-5.503866032099165e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1705692763429535e-13,-3.7931923453930926e-13
726.0,7887.434990909842,-1.5189817409163178e-12,-5.482638224947267e-12,92113.56500909006,5e-06,0.2255806407400215,-2.162197628897445e-13,-3.7785615445679554e-13
727.0,7887.434990909842,-1.5131001589846122e-12,-5.461410417795367e-12,92113.56500909006,5e-06,0.2255806407400215,-2.153825981451936e-13,-3.763930743742817e-13
728.0,7887.434990909842,-1.5072185770529069e-12,-5.440182610643469e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1454543340064278e-13,-3.7492999429176796e-13
729.0,7887.434990909842,-1.5013369951212013e-12,-5.4189548034915706e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1370826865609192e-13,-3.734669142092541e-13
730.0,7887.434990909842,-1.495455413189496e-12,-5.397726996339672e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1287110391154106e-13,-3.720038341267403e-13
731.0,7887.434990909842,-1.4895738312577904e-12,-5.376499189187773e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1203393916699018e-13,-3.705407540442265e-13
732.0,7887.434990909842,-1.4836922493260849e-12,-5.355271382035874e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1119677442243932e-13,-3.690776739617127e-13
733.0,7887.434990909842,-1.4778106673943795e-12,-5.334043574883976e-12,92113.56500909006,5e-06,0.2255806407400215,-2.1035960967788846e-13,-3.676145938791989e-13
734.0,7887.434990909842,-1.471929085462674e-12,-5.312815767732077e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0952244493333763e-13,-3.661515137966851e-13
735.0,7887.434990909842,-1.4660475035309686e-12,-5.291587960580179e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0868528018878677e-13,-3.6468843371417133e-13
736.0,7887.434990909842,-1.460165921599263e-12,-5.270360153428279e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0784811544423588e-13,-3.632253536316575e-13
737.0,7887.434990909842,-1.4542843396675577e-12,-5.2491323462763815e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0701095069968505e-13,-3.6176227354914375e-13
738.0,7887.434990909842,-1.4484027577358522e-12,-5.227904539124483e-12,92113.56500909006,5e-06,0.2255806407400215,-2.061737859551342e-13,-3.6029919346662993e-13
739.0,7887.434990909842,-1.442521175804147e-12,-5.206676731972584e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0533662121058333e-13,-3.588361133841162e-13
740.0,7887.434990909842,-1.4366395938724415e-12,-5.185448924820685e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0449945646603248e-13,-3.573730333016024e-13
741.0,7887.434990909842,-1.4307580119407362e-12,-5.164221117668787e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0366229172148164e-13,-3.5590995321908863e-13
742.0,7887.434990909842,-1.4248764300090306e-12,-5.142993310516888e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0282512697693073e-13,-3.544468731365748e-13
743.0,7887.434990909842,-1.418994848077325e-12,-5.121765503364989e-12,92113.56500909006,5e-06,0.2255806407400215,-2.019879622323799e-13,-3.52983793054061e-13
744.0,7887.434990909842,-1.4131132661456197e-12,-5.100537696213091e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0115079748782907e-13,-3.5152071297154723e-13
745.0,7887.434990909842,-1.4072316842139142e-12,-5.0793098890611916e-12,92113.56500909006,5e-06,0.2255806407400215,-2.0031363274327818e-13,-3.500576328890334e-13
746.0,7887.434990909842,-1.4013501022822088e-12,-5.058082081909294e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9947646799872733e-13,-3.4859455280651965e-13
747.0,7887.434990909842,-1.3954685203505033e-12,-5.036854274757395e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9863930325417647e-13,-3.4713147272400583e-13
748.0,7887.434990909842,-1.389586938418798e-12,-5.015626467605497e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9780213850962563e-13,-3.4566839264149206e-13
749.0,7887.434990909842,-1.3837053564870924e-12,-4.9943986604535974e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9696497376507475e-13,-3.4420531255897824e-13
750.0,7887.434990909842,-1.377823774555387e-12,-4.9731708533016995e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9612780902052392e-13,-3.427422324764645e-13
751.0,7887.434990909842,-1.3719421926236815e-12,-4.9519430461498e-12,92113.56500909006,5e-06,0.2255806407400215,-1.95290644275973e-13,-3.4127915239395066e-13
752.0,7887.434990909842,-1.366060610691976e-12,-4.930715238997901e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9445347953142215e-13,-3.3981607231143684e-13
753.0,7887.434990909842,-1.3601790287602708e-12,-4.909487431846003e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9361631478687134e-13,-3.3835299222892313e-13
754.0,7887.434990909842,-1.354297446828565e-12,-4.888259624694104e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9277915004232046e-13,-3.3688991214640926e-13
755.0,7887.434990909842,-1.3484158648968599e-12,-4.867031817542206e-12,92113.56500909006,5e-06,0.2255806407400215,-1.919419852977696e-13,-3.3542683206389554e-13
756.0,7887.434990909842,-1.3425342829651543e-12,-4.845804010390307e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9110482055321874e-13,-3.339637519813817e-13
757.0,7887.434990909842,-1.3366527010334488e-12,-4.824576203238408e-12,92113.56500909006,5e-06,0.2255806407400215,-1.9026765580866788e-13,-3.325006718988679e-13
758.0,7887.434990909842,-1.3307711191017434e-12,-4.8033483960865096e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8943049106411702e-13,-3.3103759181635414e-13
759.0,7887.434990909842,-1.3248895371700379e-12,-4.782120588934611e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8859332631956617e-13,-3.295745117338403e-13
760.0,7887.434990909842,-1.3190079552383325e-12,-4.760892781782712e-12,92113.56500909006,5e-06,0.2255806407400215,-1.877561615750153e-13,-3.2811143165132656e-13
761.0,7887.434990909842,-1.3131263733066272e-12,-4.739664974630814e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8691899683046447e-13,-3.266483515688128e-13
762.0,7887.434990909842,-1.3072447913749217e-12,-4.7184371674789154e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8608183208591362e-13,-3.2518527148629897e-13
763.0,7887.434990909842,-1.3013632094432163e-12,-4.697209360327017e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8524466734136276e-13,-3.237221914037852e-13
764.0,7887.434990909842,-1.2954816275115108e-12,-4.675981553175118e-12,92113.56500909006,5e-06,0.2255806407400215,-1.844075025968119e-13,-3.222591113212714e-13
765.0,7887.434990909842,-1.2896000455798054e-12,-4.654753746023219e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8357033785226102e-13,-3.207960312387576e-13
766.0,7887.434990909842,-1.2837184636481e-12,-4.633525938871321e-12,92113.56500909006,5e-06,0.2255806407400215,-1.8273317310771018e-13,-3.1933295115624385e-13
767.0,7887.434990909842,-1.2778368817163945e-12,-4.6122981317194226e-12,92113.56500909005,5e-06,0.2255806407400215,-1.8189600836315932e-13,-3.1786987107373004e-13
768.0,7887.434990909842,-1.271955299784689e-12,-4.591070324567523e-12,92113.56500909005,5e-06,0.2255806407400215,-1.8105884361860844e-13,-3.164067909912162e-13
769.0,7887.434990909842,-1.2660737178529836e-12,-4.569842517415625e-12,92113.56500909005,5e-06,0.2255806407400215,-1.8022167887405763e-13,-3.1494371090870245e-13
770.0,7887.434990909842,-1.260192135921278e-12,-4.548614710263726e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7938451412950675e-13,-3.1348063082618864e-13
771.0,7887.434990909842,-1.2543105539895727e-12,-4.527386903111828e-12,92113.56500909005,5e-06,0.2255806407400215,-1.785473493849559e-13,-3.1201755074367487e-13
772.0,7887.434990909842,-1.2484289720578672e-12,-4.506159095959929e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7771018464040503e-13,-3.1055447066116105e-13
773.0,7887.434990909842,-1.2425473901261618e-12,-4.48493128880803e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7687301989585417e-13,-3.090913905786473e-13
774.0,7887.434990909842,-1.2366658081944565e-12,-4.463703481656131e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7603585515130332e-13,-3.076283104961335e-13
775.0,7887.434990909842,-1.230784226262751e-12,-4.4424756745042335e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7519869040675246e-13,-3.061652304136197e-13
776.0,7887.434990909842,-1.2249026443310456e-12,-4.421247867352335e-12,92113.56500909005,5e-06,0.2255806407400215,-1.743615256622016e-13,-3.047021503311059e-13
777.0,7887.434990909842,-1.21902106239934e-12,-4.400020060200436e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7352436091765074e-13,-3.0323907024859207e-13
778.0,7887.434990909842,-1.2131394804676345e-12,-4.378792253048537e-12,92113.56500909005,5e-06,0.2255806407400215,-1.726871961730999e-13,-3.0177599016607825e-13
779.0,7887.434990909842,-1.2072578985359291e-12,-4.3575644458966385e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7185003142854905e-13,-3.003129100835645e-13
780.0,7887.434990909842,-1.2013763166042236e-12,-4.33633663874474e-12,92113.56500909005,5e-06,0.2255806407400215,-1.7101286668399816e-13,-2.9884983000105066e-13
781.0,7887.434990909842,-1.1954947346725182e-12,-4.315108831592841e-12,92113.56500909005,5e-06,0.2255806407400215,-1.701757019394473e-13,-2.973867499185369e-13
782.0,7887.434990909842,-1.1896131527408129e-12,-4.293881024440942e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6933853719489645e-13,-2.9592366983602313e-13
783.0,7887.434990909842,-1.1837315708091073e-12,-4.272653217289044e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6850137245034561e-13,-2.944605897535093e-13
784.0,7887.434990909842,-1.177849988877402e-12,-4.251425410137146e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6766420770579476e-13,-2.9299750967099555e-13
785.0,7887.434990909842,-1.1719684069456964e-12,-4.230197602985247e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6682704296124387e-13,-2.9153442958848173e-13
786.0,7887.434990909842,-1.1660868250139911e-12,-4.208969795833348e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6598987821669301e-13,-2.9007134950596796e-13
787.0,7887.434990909842,-1.1602052430822858e-12,-4.1877419886814494e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6515271347214218e-13,-2.886082694234542e-13
788.0,7887.434990909842,-1.15432366115058e-12,-4.166514181529551e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6431554872759132e-13,-2.8714518934094033e-13
789.0,7887.434990909842,-1.1484420792188747e-12,-4.145286374377652e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6347838398304046e-13,-2.8568210925842656e-13
790.0,7887.434990909842,-1.1425604972871693e-12,-4.124058567225753e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6264121923848958e-13,-2.842190291759128e-13
791.0,7887.434990909842,-1.1366789153554638e-12,-4.1028307600738545e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6180405449393872e-13,-2.82755949093399e-13
792.0,7887.434990909842,-1.1307973334237584e-12,-4.0816029529219565e-12,92113.56500909005,5e-06,0.2255806407400215,-1.609668897493879e-13,-2.812928690108852e-13
793.0,7887.434990909842,-1.1249157514920529e-12,-4.060375145770058e-12,92113.56500909005,5e-06,0.2255806407400215,-1.6012972500483703e-13,-2.798297889283714e-13
794.0,7887.434990909842,-1.1190341695603475e-12,-4.039147338618159e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5929256026028617e-13,-2.783667088458576e-13
795.0,7887.434990909842,-1.1131525876286422e-12,-4.01791953146626e-12,92113.56500909005,5e-06,0.2255806407400215,-1.584553955157353e-13,-2.7690362876334386e-13
796.0,7887.434990909842,-1.1072710056969366e-12,-3.9966917243143616e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5761823077118443e-13,-2.7544054868083004e-13
797.0,7887.434990909842,-1.1013894237652313e-12,-3.975463917162463e-12,92113.56500909005,5e-06,0.2255806407400215,-1.567810660266336e-13,-2.7397746859831627e-13
798.0,7887.434990909842,-1.0955078418335257e-12,-3.954236110010564e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5594390128208274e-13,-2.7251438851580246e-13
799.0,7887.434990909842,-1.0896262599018202e-12,-3.933008302858665e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5510673653753188e-13,-2.7105130843328864e-13
800.0,7887.434990909842,-1.0837446779701148e-12,-3.911780495706767e-12,92113.56500909005,5e-06,0.2255806407400215,-1.54269571792981e-13,-2.6958822835077487e-13
801.0,7887.434990909842,-1.0778630960384093e-12,-3.890552688554869e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5343240704843016e-13,-2.6812514826826105e-13
802.0,7887.434990909842,-1.071981514106704e-12,-3.86932488140297e-12,92113.56500909005,5e-06,0.2255806407400215,-1.525952423038793e-13,-2.666620681857473e-13
803.0,7887.434990909843,-1.0660999321749986e-12,-3.848097074251071e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5175807755932845e-13,-2.651989881032335e-13
804.0,7887.434990909843,-1.060218350243293e-12,-3.8268692670991725e-12,92113.56500909005,5e-06,0.2255806407400215,-1.509209128147776e-13,-2.637359080207197e-13
805.0,7887.434990909843,-1.0543367683115877e-12,-3.805641459947274e-12,92113.56500909005,5e-06,0.2255806407400215,-1.5008374807022673e-13,-2.6227282793820594e-13
806.0,7887.434990909843,-1.0484551863798821e-12,-3.784413652795375e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4924658332567587e-13,-2.608097478556921e-13
807.0,7887.434990909843,-1.0425736044481768e-12,-3.763185845643476e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4840941858112504e-13,-2.5934666777317835e-13
808.0,7887.434990909843,-1.0366920225164712e-12,-3.7419580384915775e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4757225383657415e-13,-2.5788358769066453e-13
809.0,7887.434990909843,-1.0308104405847657e-12,-3.720730231339679e-12,92113.56500909005,5e-06,0.2255806407400215,-1.467350890920233e-13,-2.564205076081507e-13
810.0,7887.434990909843,-1.0249288586530604e-12,-3.69950242418778e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4589792434747244e-13,-2.5495742752563695e-13
811.0,7887.434990909843,-1.019047276721355e-12,-3.678274617035882e-12,92113.56500909005,5e-06,0.2255806407400215,-1.450607596029216e-13,-2.534943474431232e-13
812.0,7887.434990909843,-1.0131656947896495e-12,-3.657046809883983e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4422359485837075e-13,-2.5203126736060937e-13
813.0,7887.434990909843,-1.0072841128579441e-12,-3.6358190027320846e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4338643011381986e-13,-2.505681872780956e-13
814.0,7887.434990909843,-1.0014025309262386e-12,-3.6145911955801863e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4254926536926903e-13,-2.491051071955818e-13
815.0,7887.434990909843,-9.955209489945332e-13,-3.5933633884282876e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4171210062471817e-13,-2.47642027113068e-13
816.0,7887.434990909843,-9.896393670628279e-13,-3.5721355812763892e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4087493588016734e-13,-2.4617894703055425e-13
817.0,7887.434990909843,-9.837577851311223e-13,-3.5509077741244905e-12,92113.56500909005,5e-06,0.2255806407400215,-1.4003777113561648e-13,-2.4471586694804043e-13
818.0,7887.434990909843,-9.77876203199417e-13,-3.5296799669725918e-12,92113.56500909005,5e-06,0.2255806407400215,-1.392006063910656e-13,-2.4325278686552666e-13
819.0,7887.434990909843,-9.719946212677114e-13,-3.5084521598206926e-12,92113.56500909005,5e-06,0.2255806407400215,-1.383634416465147e-13,-2.4178970678301285e-13
820.0,7887.434990909843,-9.661130393360059e-13,-3.4872243526687943e-12,92113.56500909005,5e-06,0.2255806407400215,-1.3752627690196388e-13,-2.4032662670049903e-13
821.0,7887.434990909843,-9.602314574043005e-13,-3.4659965455168956e-12,92113.56500909005,5e-06,0.2255806407400215,-1.3668911215741302e-13,-2.3886354661798526e-13
822.0,7887.434990909843,-9.54349875472595e-13,-3.444768738364997e-12,92113.56500909005,5e-06,0.2255806407400215,-1.3585194741286216e-13,-2.3740046653547144e-13
823.0,7887.434990909843,-9.484682935408896e-13,-3.4235409312130985e-12,92113.56500909005,5e-06,0.2255806407400215,-1.350147826683113e-13,-2.3593738645295763e-13
824.0,7887.434990909843,-9.425867116091843e-13,-3.4023131240611997e-12,92113.56500909005,5e-06,0.2255806407400215,-1.3417761792376045e-13,-2.3447430637044386e-13
825.0,7887.434990909843,-9.367051296774787e-13,-3.3810853169093014e-12,92113.56500909005,5e-06,0.2255806407400215,-1.333404531792096e-13,-2.3301122628793004e-13
826.0,7887.434990909843,-9.308235477457734e-13,-3.3598575097574027e-12,92113.56500909005,5e-06,0.2255806407400215,-1.3250328843465875e-13,-2.315481462054163e-13
827.0,7887.434990909843,-9.249419658140678e-13,-3.338629702605504e-12,92113.56500909005,5e-06,0.2255806407400215,-1.316661236901079e-13,-2.3008506612290246e-13
828.0,7887.434990909843,-9.190603838823625e-13,-3.3174018954536056e-12,92113.56500909005,5e-06,0.2255806407400215,-1.3082895894555704e-13,-2.286219860403887e-13
829.0,7887.434990909843,-9.13178801950657e-13,-3.2961740883017065e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2999179420100615e-13,-2.271589059578749e-13
830.0,7887.434990909843,-9.072972200189515e-13,-3.2749462811498077e-12,92113.56500909005,5e-06,0.2255806407400215,-1.291546294564553e-13,-2.256958258753611e-13
831.0,7887.434990909843,-9.01415638087246e-13,-3.2537184739979094e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2831746471190446e-13,-2.2423274579284732e-13
832.0,7887.434990909843,-8.955340561555406e-13,-3.2324906668460106e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2748029996735358e-13,-2.2276966571033352e-13
833.0,7887.434990909843,-8.896524742238352e-13,-3.211262859694112e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2664313522280272e-13,-2.2130658562781973e-13
834.0,7887.434990909843,-8.837708922921298e-13,-3.1900350525422136e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2580597047825189e-13,-2.1984350554530594e-13
835.0,7887.434990909843,-8.778893103604244e-13,-3.168807245390315e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2496880573370103e-13,-2.1838042546279215e-13
836.0,7887.434990909843,-8.720077284287189e-13,-3.147579438238416e-12,92113.56500909005,5e-06,0.2255806407400215,-1.2413164098915017e-13,-2.1691734538027835e-13
837.0,7887.434990909843,-8.661261464970135e-13,-3.1263516310865178e-12,92113.56500909005,5e-06,0.2255806407400215,-1.232944762445993e-13,-2.1545426529776456e-13
